date,unit_sales,onpromotion,unit_sales_log,is_outlier,year,month,day,day_of_week,unit_sales_7d_avg,is_holiday,dcoilwtico,lag_1,lag_6,lag_7,lag_8,lag_14,unit_sales_7d_std
2014-03-07,115823.40721016534,0.0,1.4624799266219037,195,2014,3,7,4,5.961033074305895,0,102.81999999999998,119330.82824080109,148990.88327572175,128639.54755931358,117619.39838308483,117417.35068351428,12067.339956301643
2014-03-08,123198.54410358531,0.0,1.4981022605782346,226,2014,3,8,5,5.783785629542869,0,102.81999999999998,115823.40721016534,127392.0724022273,148990.88327572175,128639.54755931358,127335.04651504026,5009.242192139302
2014-03-09,128438.71906872164,0.0,1.5130093852425035,258,2014,3,9,6,5.790978286477463,0,102.81999999999998,123198.54410358531,112891.99281781363,127392.0724022273,148990.88327572175,127466.55089497038,5267.500254007021
2014-03-10,117153.93213914584,0.0,1.4644899306641683,213,2014,3,10,0,5.820266744937922,0,101.38999999999999,128438.71906872164,118933.32175379123,112891.99281781363,127392.0724022273,119412.41661712219,4438.419221371839
2014-03-11,112590.96393649226,0.0,1.448404720797808,190,2014,3,11,1,5.776681449731217,0,100.29,117153.93213914584,124063.18314017626,118933.32175379123,112891.99281781363,115571.19436248651,5458.730022357037
2014-03-12,112467.54664870676,0.0,1.4425264448328674,188,2014,3,12,2,5.696995116328226,0,98.29,112590.96393649226,119330.82824080109,124063.18314017626,118933.32175379123,119457.81456524429,5799.322141635147
2014-03-13,108727.24089204955,0.0,1.435784054975813,157,2014,3,13,3,5.624126240405637,0,98.57,112467.54664870676,115823.40721016534,119330.82824080109,124063.18314017626,117619.39838308483,6819.631177454904
2014-03-14,112649.25887750076,0.0,1.4514517720299918,176,2014,3,14,4,5.602313186633787,0,99.23,108727.24089204955,123198.54410358531,115823.40721016534,119330.82824080109,128639.54755931358,7007.206512142133
2014-03-15,128094.21541768951,0.0,1.5203569142760398,244,2014,3,15,5,5.635956712528563,0,99.23,112649.25887750076,128438.71906872164,123198.54410358531,115823.40721016534,148990.88327572175,7969.943826630062
2014-03-16,133954.4808952201,0.0,1.5385266225374494,290,2014,3,16,6,5.673861560287562,0,99.23,128094.21541768951,117153.93213914584,128438.71906872164,123198.54410358531,127392.0724022273,9412.89825776932
2014-03-17,121071.36622154283,0.0,1.4858560365003548,216,2014,3,17,0,5.700782545487794,0,98.43,133954.4808952201,112590.96393649226,117153.93213914584,128438.71906872164,112891.99281781363,9474.057851821006
2014-03-18,116414.5929024687,0.0,1.4675544955877862,204,2014,3,18,1,5.727058892872112,0,100.08,121071.36622154283,112467.54664870676,112590.96393649226,117153.93213914584,118933.32175379123,9181.776264278571
2014-03-19,115415.95663959433,0.0,1.4581312457611173,193,2014,3,19,2,5.747320650966668,0,100.71,116414.5929024687,108727.24089204955,112467.54664870676,112590.96393649226,124063.18314017626,8892.333947525654
2014-03-20,111429.2305142888,0.0,1.4430180332868776,175,2014,3,20,3,5.7658889844986465,0,99.68,115415.95663959433,112649.25887750076,108727.24089204955,112467.54664870676,119330.82824080109,8392.6267704981
2014-03-21,112108.76867441423,0.0,1.4484634084408627,171,2014,3,21,4,5.762174683644537,0,99.97,111429.2305142888,128094.21541768951,112649.25887750076,108727.24089204955,115823.40721016534,8472.146293129052
2014-03-22,122855.9602868514,0.0,1.4967236350151565,238,2014,3,22,5,5.726176888688395,0,99.97,112108.76867441423,133954.4808952201,128094.21541768951,112649.25887750076,123198.54410358531,7822.210355062025
2014-03-23,125641.93472279921,0.0,1.5030056124251971,250,2014,3,23,6,5.669052268904859,0,99.97,122855.9602868514,121071.36622154283,133954.4808952201,128094.21541768951,128438.71906872164,5451.667065548788
2014-03-24,116268.35102822148,0.0,1.4577664965364818,188,2014,3,24,0,5.6360454848170525,0,100.05,125641.93472279921,116414.5929024687,121071.36622154283,133954.4808952201,117153.93213914584,5277.880929529103
2014-03-25,111842.02660606567,0.0,1.4467796460349587,176,2014,3,25,1,5.604622367796223,0,99.66,116268.35102822148,115415.95663959433,116414.5929024687,121071.36622154283,112590.96393649226,5655.289435127514
2014-03-26,110446.52299627336,0.0,1.4346421775627263,178,2014,3,26,2,5.570471940054112,0,100.61,111842.02660606567,111429.2305142888,115415.95663959433,116414.5929024687,112467.54664870676,6109.059992331833
2014-03-27,109458.01222959816,0.0,1.4305857462621876,180,2014,3,27,3,5.556925537701858,0,101.25,110446.52299627336,112108.76867441423,111429.2305142888,115415.95663959433,108727.24089204955,6383.33388225641
2014-03-28,110245.8511065142,0.0,1.440577813778994,171,2014,3,28,4,5.544123388330654,0,101.73,109458.01222959816,122855.9602868514,112108.76867441423,111429.2305142888,112649.25887750076,6584.783845267426
2014-03-29,125301.91124575851,0.0,1.5152440282168778,225,2014,3,29,5,5.560932199450442,0,101.73,110245.8511065142,125641.93472279921,122855.9602868514,112108.76867441423,128094.21541768951,7100.3032595017785
2014-03-30,126264.9736748606,0.0,1.511714649505709,241,2014,3,30,6,5.565213783276699,0,101.73,125301.91124575851,116268.35102822148,125641.93472279921,122855.9602868514,133954.4808952201,7249.491639836998
2014-03-31,119613.02825507622,0.0,1.482613385748416,209,2014,3,31,0,5.588198728072149,0,101.56999999999998,126264.9736748606,111842.02660606567,116268.35102822148,125641.93472279921,121071.36622154283,7402.595919574741
